title,identifier,content
"EM0144 Everything - FashionNova - Main Content Top - Main Slideshow",em0144-hottrendnova-main-content-top-main-slideshow,"<div class=""em-slideshow"">{{widget type=""Emthemes\Slideshow\Block\Widget\Slideshow"" setId=""5""}}</div>"
"EM0144 Everything - FashionNova Store - Main Content Top - Four Banners",em0144-hottrendnova-main-content-top-four-banners,"<div class=""hidden-xs col-sm-24"">
<div class=""row space-small-block"">
<div class=""col-sm-6 em-clear-padding"">
<div class=""img-banner""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_hottrendnova/home/em_ads_01.jpg'}}"" alt=""em-sample-alt"" /></a>
<div class=""desc text-center"">
<h1 class=""em-text-upercase"" style=""color: #fff;"">SHOES<br />COLLECTION</h1>
<p style=""color: #fff;"">29 Products</p>
<a class=""button-link"" href=""#""><span>shop now</span></a></div>
</div>
</div>
<div class=""col-sm-6 em-clear-padding"">
<div class=""img-banner""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_hottrendnova/home/em_ads_02.jpg'}}"" alt=""em-sample-alt"" /> </a>
<div class=""desc text-center"">
<h1 class=""em-text-upercase"" style=""color: #fff;"">women&rsquo;s<br />Clothing</h1>
<p style=""color: #fff;"">29 Products</p>
<a class=""button-link"" href=""#""><span>shop now</span></a></div>
</div>
</div>
<div class=""col-sm-6 em-clear-padding"">
<div class=""img-banner""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_hottrendnova/home/em_ads_03.jpg'}}"" alt=""em-sample-alt"" /> </a>
<div class=""desc text-center"">
<h1 class=""em-text-upercase"" style=""color: #fff;"">bags &amp;<br />handbags</h1>
<p style=""color: #fff;"">29 Products</p>
<a class=""button-link"" href=""#""><span>shop now</span></a></div>
</div>
</div>
<div class=""col-sm-6 em-clear-padding"">
<div class=""img-banner""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_hottrendnova/home/em_ads_04.jpg'}}"" alt=""em-sample-alt"" /> </a>
<div class=""desc text-center"">
<h1 class=""em-text-upercase"" style=""color: #fff;"">color<br />eyewear</h1>
<p style=""color: #fff;"">29 Products</p>
<a class=""button-link"" href=""#""><span>shop now</span></a></div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - FashionNova Store - Main Content Area - New Arrivals - Grid 21",em0144-hottrendnova-main-content-area-new-arrivals-grid21,"<div class=""em-wrapper-product-20 em-line-01 button-show01 button-hide-text except-case"">{{widget type=""Emthemes\FilterProduct\Block\Product\ProductsList"" title=""New Arrivals"" display_type=""all_products"" products_count=""10"" order_by=""name ASC"" show=""thumb,name,price,review,addtocart,addto"" thumb_width=""530"" thumb_height=""530"" filter_template=""custom"" custom_template=""em_grid_21.phtml"" conditions_encoded=""a:2:[i:1;a:4:[s:4:`type`;s:50:`Magento|CatalogWidget|Model|Rule|Condition|Combine`;s:10:`aggregator`;s:3:`all`;s:5:`value`;s:1:`1`;s:9:`new_child`;s:0:``;]s:4:`1--1`;a:4:[s:4:`type`;s:50:`Magento|CatalogWidget|Model|Rule|Condition|Product`;s:9:`attribute`;s:12:`category_ids`;s:8:`operator`;s:2:`==`;s:5:`value`;s:2:`41`;]]""}}</div>"
"EM0144 Everything - FashionNova Store - Main Content Area - Three Banners",em0144-hottrendnova-main-content-area-three-banners,"<div class=""row hidden-xs space-block"">
<div class=""col-sm-8 text-center em-wrapper-ads-item"">
<div class=""em-ads-item em-box-bkg"">
<p><em class=""fa fa-fw fa-2x""></em></p>
<div class=""em-ads-content"">
<h5 class=""em-text-upercase"">RETURN &amp; EXCHANGE</h5>
<p>Vintage pastel tucked t-shirt leather cami</p>
</div>
</div>
</div>
<div class=""col-sm-8 text-center em-wrapper-ads-item"">
<div class=""em-ads-item em-box-bkg"">
<p><em class=""fa fa-fw fa-2x""></em></p>
<div class=""em-ads-content"">
<h5 class=""em-text-upercase"">free shipping</h5>
<p>Loafer Jil Sander Vasari oversized boots</p>
</div>
</div>
</div>
<div class=""col-sm-8 text-center  em-wrapper-ads-item"">
<div class=""em-ads-item em-box-bkg"">
<p><em class=""fa fa-fw fa-2x""></em></p>
<div class=""em-ads-content"">
<h5 class=""em-text-upercase"">MEMBER DISCOUNT</h5>
<p>Flats Cara D. dress knitwear leather luxe</p>
</div>
</div>
</div>
</div>"
"EM0144 Everything - FashionNova Store - Main Content Area - Our Blogs - Code",em0144-hottrendnova-main-content-top-our-blogs-code,"<div class=""row space-block"">
<div class=""col-sm-24"">
<div class=""em-wrapper-ads-10 em-line-01"">
<div class=""em-slider em-slider-from-our-blog"">{{block class=""Magefan\Blog\Block\Post\PostList\Recent"" name=""blog.style03.recent"" template=""post/list/recent_03.phtml""}}</div>
</div>
</div>
</div>"
"EM0144 Everything - FashionNova Store - Before Page Footer Container - Two Banners",em0144-hottrendnova-before-page-footer-two-banners,"<div class=""clearer hidden-xs"">
<div class=""col-sm-12 em-clear-padding""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive em-clear-radius"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_hottrendnova/home/em_ads_08.jpg'}}"" /> </a>
<div class=""effect-line"">&nbsp;</div>
</div>
<div class=""col-sm-12 em-clear-padding""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive em-clear-radius"" alt=""em-sample-alt"" src=""{{media url='wysiwyg/em0144/layout_hottrendnova/home/em_ads_09.jpg'}}"" /> </a>
<div class=""effect-line"">&nbsp;</div>
</div>
</div>"
"EM0144 Everything - FashionNova Store - Footer Area 01 - Logo",em0144-hottrendnova-footer-area-01-logo,"<div class=""text-center""><p class=""em-logo-footer""><a href=""#""><img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_hottrendnova/home/em_footer_logo.png'}}"" alt=""EM Everything"" /></a></p>
<ul class=""effect-menu  footer-menu-links"">
<li class=""menu-item-link""><a class=""em-menu-link"" href=""#""> <span> Home </span> </a></li>
<li class=""menu-item-link""><a class=""em-menu-link"" href=""#""> <span> Men's Swatches </span> </a></li>
<li class=""menu-item-link""><a class=""em-menu-link"" href=""#""> <span> Lady's Swatches </span> </a></li>
<li class=""menu-item-link""><a class=""em-menu-link"" href=""#""> <span> Kid's Swatches </span> </a></li>
<li class=""menu-item-link""><a class=""em-menu-link"" href=""#""> <span> Brands </span> </a></li>
<li class=""menu-item-link""><a class=""em-menu-link"" href=""#""> <span> Blog </span> </a></li>
</ul>
</div>"
"EM0144 Everything - FashionNova Store - Footer Area 02 - Newsletter",em0144-hottrendnova-footer-area-02-newsletter,"<div class=""row""><div class=""col-sm-16 col-sm-push-4""><div class=""em-newsletter-style02 newsletter-boder-input-act"">{{block class=""Magento\Newsletter\Block\Subscribe"" name=""em.newsletter.style02"" template=""subscribe.phtml""}}</div></div></div>"
"EM0144 Everything - FashionNova Store - Main Content Area - Our Blogs",em0144-hottrendnova-main-content-top-our-blogs,"<div class=""row space-block"">
<div class=""col-sm-24"">
<div class=""em-wrapper-ads-10 em-line-01 space-block"">
<div class=""em-slider em-slider-from-our-blog"">
<div class=""widget block block-static-block"">
<div class=""row"">
<div class=""col-sm-24"">
<div class=""em-wrapper-ads-10 em-line-01"">
<div class=""em-block-title"">
<h2><span>From Our Blog</span></h2>
</div>
<div class=""em-slider em-slider-navigation-icon em-slider-from-our-blog"" data-mage-init=""{&quot;emslider&quot;:{&quot;loop&quot;:true,&quot;lazyLoad&quot;:true,&quot;items&quot;:3,&quot;dots&quot;:false,&quot;nav&quot;:true,&quot;responsive&quot;:{&quot;0&quot;:{&quot;items&quot;:1},&quot;320&quot;:{&quot;items&quot;:1},&quot;640&quot;:{&quot;items&quot;:2},&quot;768&quot;:{&quot;items&quot;:3},&quot;1024&quot;:{&quot;items&quot;:3}}}}"">
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_glass/home/em_ads_07.jpg'}}"" alt=""em_ads_06.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color pickers, apply patterns/textures (predefined or custom) for header...</p>
<p><a class=""link-more"" href=""#"">Read more</a></p>
</div>
</div>
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_glass/home/em_ads_08.jpg'}}"" alt=""em_ads_07.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color pickers, apply patterns/textures (predefined or custom) for header...</p>
<p><a class=""link-more"" href=""#"">Read more</a></p>
</div>
</div>
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_glass/home/em_ads_09.jpg'}}"" alt=""em_ads_08.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color pickers, apply patterns/textures (predefined or custom) for header...</p>
<p><a class=""link-more"" href=""#"">Read more</a></p>
</div>
</div>
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_glass/home/em_ads_07.jpg'}}"" alt=""em_ads_06.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color pickers, apply patterns/textures (predefined or custom) for header...</p>
<p><a class=""link-more"" href=""#"">Read more</a></p>
</div>
</div>
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_glass/home/em_ads_08.jpg'}}"" alt=""em_ads_07.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color pickers, apply patterns/textures (predefined or custom) for header...</p>
<p><a class=""link-more"" href=""#"">Read more</a></p>
</div>
</div>
<div class=""em-blog-item em-effect-13"">
<div class=""em-blog-content bkg-top""><a href=""#""><img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_glass/home/em_ads_09.jpg'}}"" alt=""em_ads_08.jpg"" /></a>
<div class=""em-blog-time"">
<p class=""em-blog-date"">28</p>
<p class=""em-blog-month"">aug</p>
</div>
<div class=""hov"">&nbsp;</div>
</div>
<div class=""em-box bkg-bottom"">
<h4 class=""em-blog-title""><a href=""#"">Unlimited Colors</a></h4>
<p class=""em-blog-des"">You can change the visual appearance of almost every element of the theme. You can change colors using color pickers, apply patterns/textures (predefined or custom) for header...</p>
<p><a class=""link-more"" href=""#"">Read more</a></p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - Hot Trend Store - Left Menu",em0144-hottrend-left-menu,"<div>{{block class=""Magento\Theme\Block\Html\Topmenu"" name=""everything.catalog.leftnav"" template=""navigation/left.phtml"" ttl=""3600"" cate_count=""12""}}</div>"
"EM0144 Everything - Hot Trend Store - Area Main 05 - Home - Banner",em0144-hottrend-area-main05-home-banner,"<div class=""em-wrapper-banners space-block"">
<div class=""inner""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_hottrend/home/em_ads_06.jpg'}}"" alt=""em-sample-alt"" /> </a></div>
</div>"
"EM0144 Everything - Hot Trend Store - Area Main 06 - Home - Men Clothing",em0144-hottrend-area-main06-home-men-clothing,"<div class=""em-wrapper-product-14"">
<div class=""col-sm-4"">
<div class=""em-block-title"" data-collapse-target=""#collapse09"">
<p class=""h4 em-text-upercase""><span>men's clothing</span></p>
</div>
<div class=""em-block-content"">
<ul>
<li><a href=""#"">Blazers</a></li>
<li><a href=""#"">Dresses &amp; Skirts</a></li>
<li><a href=""#"">Jackets &amp; Coats</a></li>
<li><a href=""#"">Jeans</a></li>
<li><a href=""#"">Shorts</a></li>
<li><a href=""#"">Outwear</a></li>
<li><a href=""#"">Shirts &amp; T-shirts</a></li>
<li><a href=""#"">Tops</a></li>
<li><a href=""#"">Curve &amp; Plus Size</a></li>
<li><a href=""#"">Sale Off</a></li>
</ul>
</div>
</div>
<div class=""col-sm-8 img-banner text-center"">
<div class=""img-banner-small effect03""><a class=""banner-img"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_hottrend/home/em_ads_07.jpg'}}"" alt=""em-sample-alt"" /> </a></div>
</div>
<div class=""col-sm-12"">
<div class=""em-wrapper-products em-grid-00 em-line-10 style01 space-small-block button-show01"">{{widget type=""Emthemes\FilterProduct\Block\Product\ProductsList"" display_type=""all_products"" show_slider=""1"" slider_item=""4"" products_count=""4"" order_by=""name ASC"" show=""thumb,name,review,price,addtocart,addto"" thumb_width=""300"" thumb_height=""300"" filter_template=""custom"" custom_template=""grid_noslider.phtml"" conditions_encoded=""a:2:[i:1;a:4:[s:4:`type`;s:50:`Magento|CatalogWidget|Model|Rule|Condition|Combine`;s:10:`aggregator`;s:3:`all`;s:5:`value`;s:1:`1`;s:9:`new_child`;s:0:``;]s:4:`1--1`;a:4:[s:4:`type`;s:50:`Magento|CatalogWidget|Model|Rule|Condition|Product`;s:9:`attribute`;s:12:`category_ids`;s:8:`operator`;s:2:`==`;s:5:`value`;s:2:`71`;]]"" cache_lifetime=""86400""}}</div>
</div>
</div>"
"EM0144 Everything - Hot Trend - Area Footer 01 - Information - Footer Bottom",em0144-hottrend-area-footer01-information-footer-bottom,"<div class=""footer-bottom-inner"">
<div class=""em-footer-info"">
<div class=""row"">
<div class=""col-sm-4 first"">
<div class=""em-block-title"" data-mage-init=""{&quot;emCollapsible&quot;:{&quot;collapseTarget&quot;:&quot;#collapse01&quot;}}"">
<p class=""h4 em-text-upercase""><span>What's hot</span></p>
</div>
<ul id=""collapse01"" class=""em-links em-block-content block-info"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Discount Voucher</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Spring Collection</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Trending</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Best Sellers</span></a></li>
</ul>
</div>
<div class=""col-sm-4"">
<div class=""em-block-title"" data-mage-init=""{&quot;emCollapsible&quot;:{&quot;collapseTarget&quot;:&quot;#collapse02&quot;}}"">
<p class=""h4 em-text-upercase""><span>Brands</span></p>
</div>
<ul id=""collapse02"" class=""em-links em-block-content block-info"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Jack &amp; Jones</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Calvin Klein</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Ray Ban</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>River Island</span></a></li>
</ul>
</div>
<div class=""col-sm-4"">
<div class=""em-block-title"" data-mage-init=""{&quot;emCollapsible&quot;:{&quot;collapseTarget&quot;:&quot;#collapse03&quot;}}"">
<p class=""h4 em-text-upercase""><span>Men shop</span></p>
</div>
<ul id=""collapse03"" class=""em-links em-block-content block-info"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Top</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Bottoms</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Accessories</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Shoes</span></a></li>
</ul>
</div>
<div class=""col-sm-4"">
<div class=""em-block-title"" data-mage-init=""{&quot;emCollapsible&quot;:{&quot;collapseTarget&quot;:&quot;#collapse04&quot;}}"">
<p class=""h4 em-text-upercase""><span>Women shop</span></p>
</div>
<ul id=""collapse04"" class=""em-links em-block-content block-info"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Jeans</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Dresses</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Other</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Shoes</span></a></li>
</ul>
</div>
<div class=""col-sm-4"">
<div class=""em-block-title"" data-mage-init=""{&quot;emCollapsible&quot;:{&quot;collapseTarget&quot;:&quot;#collapse05&quot;}}"">
<p class=""h4 em-text-upercase""><span>Help</span></p>
</div>
<ul id=""collapse05"" class=""em-links em-block-content block-info"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>F.A.Q.</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Shipping</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""{{store direct_url='contacts'}}""><span>Contact Us</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Privacy Policy</span></a></li>
</ul>
</div>
<div class=""col-sm-4 last"">
<div class=""em-block-title"" data-mage-init=""{&quot;emCollapsible&quot;:{&quot;collapseTarget&quot;:&quot;#collapse06&quot;}}"">
<p class=""h4 em-text-upercase""><span>Nation Apps</span></p>
</div>
<ul id=""collapse06"" class=""em-links em-block-content block-info"">
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>iPhone</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>iPad</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Android</span></a></li>
<li class=""em-links-item""><a title=""em-sample-title"" href=""#""><span>Google Play</span></a></li>
</ul>
</div>
</div>
</div>
</div>"
"EM0144 Everything - New Style Store - Footer Top",em0144-newstyle-footer-top,"<div class=""footer-top-inner"">
<div class=""footer-top-wrapper"">
<div class=""row"">
<div class=""col-sm-24"">
<div class="" four-block-middle"">
<div class=""row"">
<div class=""col-sm-8"">
<p class=""em-logo-footer""><a href=""#""><img class=""img-responsive retina-img"" src=""{{media url='wysiwyg/em0144/layout_newstyle/home/em_footer_logo.png'}}"" alt=""EM Everything"" /></a></p>
<div class=""em-block-content block-info"">
<p>Mauris bibendum, nulla accumsan pr etium lorem eros vulputate lacus aliquet felis lacus vel metus.</p>
<p class=""em-info"">234 Fake address name, Fake city name, Country</p>
<p class=""em-info"">info@yourdomain.com</p>
<div class=""em-wrapper-social"">
<p class=""em-social""><a class=""em-social-icon em-facebook f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-twitter f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-pinterest  f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-google f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a> <a class=""em-social-icon em-rss  f-left"" title=""em-sample-title"" href=""#""><span class=""fa fa-fw""></span></a></p>
</div>
</div>
</div>
<div class=""col-sm-9"">
<div class=""em-block-title"" data-collapse-target=""#collapse09"">
<p class=""h4 em-text-upercase""><span>Latest News</span></p>
</div>
<div id=""collapse09"" class=""em-block-content em-from-our-blog"">
<div class=""em-container-ads"">
<div class=""box-date""><span class=""em-blog-date"">20</span> <span class=""em-blog-month"">Jan</span></div>
<div class=""em-detail"">
<h5 class=""em-blog-title""><a href=""#"">Duis risus scelerisque euismod ullam </a></h5>
<span class=""em-blog-comment""><span>Etiam vel magna ullamcorper, fermentum elit id, scelerisque mi.</span></span></div>
</div>
<div class=""em-container-ads"">
<div class=""box-date""><span class=""em-blog-date"">20</span> <span class=""em-blog-month"">Jan</span></div>
<div class=""em-detail"">
<h5 class=""em-blog-title""><a href=""#"">Duis risus scelerisque euismod ullam</a></h5>
<span class=""em-blog-comment""><span>Etiam vel magna ullamcorper, fermentum elit id, scelerisque mi. </span></span></div>
</div>
</div>
</div>
<div class=""col-sm-7"">
<div class=""em-block-title"" data-collapse-target=""#collapse10"">
<p class=""h4 em-text-upercase""><span>Sign up for newsletters</span></p>
<p class=""text-des"">Be the first to know about new arrivals, exclusive offers and trend news. Plus, first time subscribers enjoy $15 off their first order.</p>
</div>
<div id=""collapse10"" class=""em-block-content"">
<div class=""newsletter-clearbutton"">{{block class=""Magento\Newsletter\Block\Subscribe"" name=""em.newsletter.style02"" template=""subscribe.phtml""}}</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - New Style Store - Before Main Content 01 - Slideshow - Category",em0144-newstyle-before-main-content-01-slideshow-category,"<div class=""em-wrapper-top space-small-block"">
<div class=""row"">
<div class=""col-sm-6"">
<div class=""menu-wrapper"">{{block class=""Magento\Theme\Block\Html\Topmenu"" name=""catalog.leftnav"" template=""navigation/left.phtml"" ttl=""3600"" cate_count=""9""}}</div>
</div>
<div class=""em-wrapper-slideshow col-sm-18"">
<div class=""em-wrapper-area02"">
<div class=""em-slideshow"">
<div class=""illustration"">
<div class=""i-large""></div>
<div class=""i-medium""></div>
<div class=""i-small""></div>
</div>
<div>{{widget type=""Emthemes\Slideshow\Block\Widget\Slideshow"" setId=""27""}}</div>
</div>
</div>
</div>
</div>
</div>"
"EM0144 Everything - New Style Store - Before Main Content 02 - Two Banners",em0144-newstyle-before-main-content-02-two-banners,"<div class=""row hidden-xs space-block"">
<div class=""em-wrapper-banners"">
<div class=""col-sm-12  effect-flip-book"">
<div class=""banner-img""><a class=""effect"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_newstyle/home/em_ads_01.jpg'}}"" alt=""em-sample-alt"" /> </a></div>
</div>
<div class=""col-sm-12  effect-flip-book"">
<div class=""banner-img""><a class=""effect"" title=""em-sample-title"" href=""#""> <img class=""img-responsive"" src=""{{media url='wysiwyg/em0144/layout_newstyle/home/em_ads_02.jpg'}}"" alt=""em-sample-alt"" /> </a></div>
</div>
</div>
</div>"
